3,524.56134,277.361633,524.56134,277.361633
4,529.0517579999999,318.071442,529.0517579999999,318.071442
5,525.950562,414.10965,525.950562,414.10965
6,474.896545,204.9021,474.896545,204.9021
7,513.50647,358.852753,513.50647,358.852753
8,488.577881,283.544739,488.577881,283.544739
9,491.388062,362.190796,491.388062,362.190796
58,357,156,357,161
72,9,125,6,149
76,352,156,352,167
3,520.550842,275.652527,520.550842,275.652527
4,524.638123,316.323669,524.638123,316.323669
5,521.82196,413.387329,521.82196,413.387329
6,471.499573,202.863647,471.499573,202.863647
7,508.931122,357.677063,508.931122,357.677063
8,485.08255,281.691925,485.08255,281.691925
9,487.385315,361.160919,487.385315,361.160919
58,355,156,355,161
72,6,125,3,150
76,350,156,350,167
3,517.928345,276.591156,517.928345,276.591156
4,522.014404,317.800476,522.014404,317.800476
5,518.922729,415.006409,518.922729,415.006409
6,468.901703,203.233673,468.901703,203.233673
7,506.450592,358.720978,506.450592,358.720978
8,481.936615,282.644928,481.936615,282.644928
9,484.82486,362.814301,484.82486,362.814301
58,353,160,353,165
72,3,129,1,154
76,348,160,348,171
3,515.511658,281.291168,515.511658,281.291168
4,519.328369,322.943237,519.328369,322.943237
5,516.0576170000001,421.388306,516.0576170000001,421.388306
6,466.435028,207.817719,466.435028,207.817719
7,503.723785,364.012878,503.723785,364.012878
8,479.473145,288.042633,479.473145,288.042633
9,482.166992,368.354401,482.166992,368.354401
58,351,162,351,167
72,1,131,0,156
76,346,162,346,173
3,513.6273190000001,283.8237,513.6273190000001,283.8237
4,517.615173,325.115051,517.615173,325.115051
5,513.956726,424.393707,513.956726,424.393707
6,464.771759,209.953247,464.771759,209.953247
7,501.757477,366.810242,501.757477,366.810242
8,477.221558,289.91098,477.221558,289.91098
9,480.544861,370.850861,480.544861,370.850861
91,3,111,1,153
100,347,151,347,153
58,350,165,350,170
72,0,134,0,159
76,345,165,345,176
5,512.307373,428.160736,512.307373,428.160736
6,463.102325,213.095016,463.102325,213.095016
7,499.774536,369.982483,499.774536,369.982483
8,475.971191,292.932983,475.971191,292.932983
9,478.86734,374.150635,478.86734,374.150635
91,2,110,0,152
100,346,149,346,151
58,349,163,349,168
72,0,133,0,158
76,344,163,344,174
5,511.196442,426.22522,511.196442,426.22522
6,462.060303,211.015671,462.060303,211.015671
7,498.842255,367.968567,498.842255,367.968567
8,475.069733,290.956329,475.069733,290.956329
9,477.754944,372.455719,477.754944,372.455719
91,0,113,0,156
100,343,152,343,154
58,346,166,346,171
72,0,137,0,163
76,341,166,341,177
5,508.212189,433.395752,508.212189,433.395752
6,458.519623,214.749069,458.519623,214.749069
7,495.950897,374.429382,495.950897,374.429382
8,472.271332,295.685425,472.271332,295.685425
9,475.006683,378.704926,475.006683,378.704926
100,340,160,340,162
58,343,174,343,179
72,0,143,0,173
76,338,174,338,185
4,509.485413,339.188965,509.485413,339.188965
5,506.428711,441.167999,506.428711,441.167999
6,456.011993,222.062088,456.011993,222.062088
7,493.043732,382.545563,493.043732,382.545563
8,469.937683,303.59906,469.937683,303.59906
9,472.250916,385.886871,472.250916,385.886871
100,339,154,339,156
58,342,168,342,173
76,337,168,337,179
3,504.830811,289.263489,504.830811,289.263489
4,508.498077,331.733002,508.498077,331.733002
5,505.549835,433.873352,505.549835,433.873352
6,454.774384,215.214111,454.774384,215.214111
7,492.208527,375.035706,492.208527,375.035706
8,468.798157,295.971313,468.798157,295.971313
9,471.09549,378.457977,471.09549,378.457977
100,336,160,336,162
58,339,174,339,179
76,334,174,334,185
3,501.651917,296.624786,501.651917,296.624786
4,505.16449,339.692352,505.16449,339.692352
5,503.011444,443.509094,503.011444,443.509094
6,451.726379,221.601715,451.726379,221.601715
7,489.001129,383.218109,489.001129,383.218109
8,465.817993,303.556366,465.817993,303.556366
9,467.857513,387.229309,467.857513,387.229309
100,333,159,333,161
58,336,173,336,178
76,331,173,331,184
3,499.265869,293.281708,499.265869,293.281708
4,503.037354,335.818451,503.037354,335.818451
5,500.730713,438.017914,500.730713,438.017914
6,449.080719,219.489441,449.080719,219.489441
7,486.718964,379.421387,486.718964,379.421387
8,463.949707,300.065796,463.949707,300.065796
9,466.010345,382.829315,466.010345,382.829315
100,331,153,331,155
58,334,167,334,172
76,329,167,329,178
3,498.037384,287.017578,498.037384,287.017578
4,501.114502,329.784454,501.114502,329.784454
5,499.746826,432.180237,499.746826,432.180237
6,447.257843,213.183182,447.257843,213.183182
7,485.318909,373.12674,485.318909,373.12674
8,462.095154,294.080109,462.095154,294.080109
9,464.569,377.150787,464.569,377.150787
100,328,152,328,154
58,331,166,331,171
76,326,166,326,177
3,495.169617,287.055908,495.169617,287.055908
4,498.096985,330.587555,498.096985,330.587555
5,496.391907,434.697266,496.391907,434.697266
6,443.946991,212.746674,443.946991,212.746674
7,482.204407,374.312408,482.204407,374.312408
8,459.288147,294.387512,459.288147,294.387512
9,461.386017,378.420105,461.386017,378.420105
100,323,156,323,158
58,326,170,326,175
76,321,170,321,181
3,491.060669,290.694733,491.060669,290.694733
4,494.010284,333.999786,494.010284,333.999786
5,493.400848,437.707245,493.400848,437.707245
6,439.616913,216.628983,439.616913,216.628983
7,478.463623,377.562408,478.463623,377.562408
8,455.354919,297.812653,455.354919,297.812653
9,457.450226,381.564423,457.450226,381.564423
178,322,160,322,163
184,325,150,322,175
100,318,158,318,160
58,321,173,321,177
76,316,172,316,184
5,490.174713,443.466919,490.174713,443.466919
6,434.445068,219.668106,434.445068,219.668106
7,475.033051,382.562805,475.033051,382.562805
8,451.744171,301.152679,451.744171,301.152679
9,454.21286,386.047943,454.21286,386.047943
178,317,161,317,164
184,320,151,317,176
100,313,159,313,161
58,316,174,316,178
76,311,173,311,185
5,488.708221,442.504272,488.708221,442.504272
6,430.406158,219.992355,430.406158,219.992355
7,472.202881,381.763275,472.202881,381.763275
8,447.978363,301.129486,447.978363,301.129486
9,451.613708,385.269928,451.613708,385.269928
178,314,152,314,155
184,316,142,314,167
100,310,150,310,152
58,313,165,313,169
76,307,164,308,176
5,488.836212,431.68042,488.836212,431.68042
6,427.64975,210.14653,427.64975,210.14653
7,471.232971,371.826843,471.232971,371.826843
8,446.699677,291.014771,446.699677,291.014771
9,450.922668,374.955597,450.922668,374.955597
178,311,142,311,145
184,313,132,311,157
100,307,140,307,142
58,310,155,310,159
76,304,154,305,166
5,488.96048,425.896576,488.96048,425.896576
6,425.002838,201.17424,425.002838,201.17424
7,470.235718,364.887024,470.235718,364.887024
8,445.296051,282.683472,445.296051,282.683472
9,450.706116,367.896271,450.706116,367.896271
178,306,147,306,150
184,308,137,306,162
100,302,145,302,147
58,305,160,305,164
76,299,159,300,171
5,488.430847,434.331909,488.430847,434.331909
6,421.105164,206.627655,421.105164,206.627655
7,468.340851,372.191528,468.340851,372.191528
8,442.156128,289.143372,442.156128,289.143372
9,448.890717,375.047852,448.890717,375.047852
224,298,153,298,154
257,17,98,17,160
178,302,143,302,146
184,304,133,302,158
100,298,141,298,143
58,301,156,301,160
76,295,155,296,167
7,468.99823,365.387573,468.99823,365.387573
8,440.187531,282.501404,440.187531,282.501404
9,448.843018,368.907654,448.843018,368.907654
224,294,154,294,155
257,12,98,12,160
178,298,144,298,147
184,300,134,298,159
100,294,142,294,144
58,297,157,297,161
76,291,156,292,168
7,466.503601,369.726776,466.503601,369.726776
8,437.84903,284.790588,437.84903,284.790588
9,447.030182,372.348633,447.030182,372.348633
224,288,156,288,157
257,5,99,5,160
178,292,146,292,149
184,294,136,292,161
100,288,144,288,146
58,291,159,291,163
76,285,158,286,170
7,463.765594,370.656006,463.765594,370.656006
8,433.734802,285.697662,433.734802,285.697662
9,444.302399,373.370697,444.302399,373.370697
224,282,151,282,152
257,0,96,0,152
178,286,141,286,144
184,288,131,286,156
100,282,139,282,141
58,285,154,285,158
76,279,153,280,165
7,459.915009,364.470032,459.915009,364.470032
8,430.622833,279.366394,430.622833,279.366394
9,440.883026,367.70517,440.883026,367.70517
224,276,144,276,145
178,280,134,280,137
184,282,124,280,149
100,276,132,276,134
58,279,147,279,151
76,273,146,274,158
6,398.096191,192.044083,398.096191,192.044083
7,455.994354,358.598175,455.994354,358.598175
8,425.638092,272.467468,425.638092,272.467468
9,436.523834,361.144379,436.523834,361.144379
277,271,137,271,139
224,271,137,271,138
178,275,127,275,130
184,278,117,276,142
100,271,125,271,127
58,274,140,275,144
76,268,139,269,151
7,452.992065,352.980438,452.992065,352.980438
8,421.708252,266.436676,421.708252,266.436676
9,433.395935,356.036499,433.395935,356.036499
277,268,136,268,138
224,268,136,268,137
178,272,126,272,129
184,275,116,273,141
100,268,124,268,126
76,265,138,266,151
6,391.248138,185.507339,391.248138,185.507339
7,450.983948,354.66864,450.983948,354.66864
8,420.856201,267.776489,420.856201,267.776489
9,431.726654,356.980988,431.726654,356.980988
277,267,130,267,132
224,267,130,267,131
178,271,120,271,123
184,274,110,272,135
100,267,118,267,120
76,264,132,265,145
6,391.245087,179.577698,391.245087,179.577698
7,452.155487,347.710724,452.155487,347.710724
8,421.926544,261.081055,421.926544,261.081055
9,432.692139,349.868225,432.692139,349.868225
277,268,117,268,119
224,268,117,268,118
178,272,107,272,110
184,275,97,273,122
100,268,105,268,107
76,265,119,266,132
6,393.125397,166.055817,393.125397,166.055817
7,455.648468,333.760803,455.648468,333.760803
8,424.457367,247.217438,424.457367,247.217438
9,436.221405,336.290436,436.221405,336.290436
277,272,108,272,110
224,272,108,272,109
178,276,98,276,101
184,279,88,277,113
100,272,96,272,98
76,269,110,270,124
6,397.992676,158.135849,397.992676,158.135849
7,462.319122,327.392639,462.319122,327.392639
8,430.315979,239.943909,430.315979,239.943909
9,443.088898,329.936066,443.088898,329.936066
344,206,52,207,82
349,508,291,506,395
277,279,106,279,108
224,279,106,279,107
178,283,96,283,99
184,286,85,284,111
100,279,94,279,96
76,276,108,277,121
8,440.172974,238.421661,440.172974,238.421661
9,454.518097,328.914734,454.518097,328.914734
344,218,48,219,78
349,524,285,523,389
277,291,102,291,104
224,291,102,291,103
178,295,92,295,95
184,298,81,296,107
100,291,90,291,92
76,288,104,289,116
8,455.044189,233.122849,455.044189,233.122849
9,470.161682,323.250671,470.161682,323.250671
344,232,43,233,73
349,542,284,542,392
277,305,97,305,99
224,305,97,305,98
178,309,87,309,90
184,312,76,310,102
100,305,85,305,87
76,302,99,303,111
8,471.860474,231.206589,471.860474,231.206589
9,486.265686,322.797302,486.265686,322.797302
344,244,54,245,84
349,557,294,558,402
277,316,108,316,110
224,316,108,316,109
178,320,98,320,101
184,323,87,321,112
100,316,96,316,98
76,313,110,314,121
8,484.931488,240.895706,484.931488,240.895706
9,502.847534,333.416412,502.847534,333.416412
344,254,47,255,77
349,572,286,574,394
277,327,101,327,103
224,327,101,327,102
178,331,91,331,94
184,334,80,332,105
100,327,89,327,91
76,324,103,325,114
8,498.282135,233.21701,498.282135,233.21701
9,517.238953,325.807861,517.238953,325.807861
380,272,23,273,53
344,263,24,264,54
349,586,263,589,372
277,337,77,337,79
224,337,77,337,78
178,341,67,341,70
184,344,56,342,81
100,337,65,337,67
76,334,79,335,90
9,530.931091,303.578125,530.931091,303.578125
380,277,0,280,29
344,269,0,271,30
349,596,243,600,356
277,345,52,345,54
224,345,52,345,53
178,349,42,349,45
184,352,31,350,56
100,345,40,345,42
76,342,54,343,65
9,541.32196,285.705139,541.32196,285.705139
380,296,0,287,24
344,275,0,278,25
349,605,250,611,369
277,352,47,352,49
224,352,47,352,48
178,356,37,356,40
184,359,25,357,51
100,352,35,352,37
76,349,49,350,59
9,552.195435,295.021423,552.195435,295.021423
344,279,0,282,33
349,611,262,618,384
277,356,55,356,57
224,356,55,356,56
178,360,45,360,48
184,363,33,361,59
100,356,43,356,45
7,577.852356,303.341064,577.852356,303.341064
8,535.884338,201.878143,535.884338,201.878143
9,558.6834720000001,307.818024,558.6834720000001,307.818024
344,282,5,285,42
349,615,274,623,397
277,358,64,358,66
224,358,64,358,65
178,362,55,362,58
184,365,43,363,68
100,358,53,358,55
7,582.222839,315.194305,582.222839,315.194305
8,538.334839,211.981079,538.334839,211.981079
9,562.973877,319.556152,562.973877,319.556152
429,175,25,171,55
344,282,7,285,44
349,617,279,626,404
277,358,66,358,68
224,358,66,358,67
178,362,57,362,60
184,365,45,363,70
100,358,55,358,57
8,540.080383,215.583267,540.080383,215.583267
9,565.275757,324.29071,565.275757,324.29071
429,174,21,170,51
344,281,3,284,40
349,619,277,630,404
277,357,62,357,64
224,357,62,357,63
178,361,53,361,56
184,364,41,362,66
100,357,51,357,53
8,541.083679,212.736649,541.083679,212.736649
9,567.607239,323.041138,567.607239,323.041138
429,172,22,168,53
344,279,4,282,42
349,621,285,635,417
277,356,64,356,66
224,356,64,356,65
178,360,55,360,58
184,363,43,361,68
100,356,53,356,55
8,542.154602,218.675674,542.154602,218.675674
9,570.422119,333.073578,570.422119,333.073578
429,170,31,166,62
344,277,13,280,50
277,354,72,354,74
224,354,72,354,73
178,358,63,358,66
184,361,51,359,76
100,354,61,354,63
7,593.547241,341.155731,593.547241,341.155731
8,542.880371,227.662018,542.880371,227.662018
9,574.009094,344.921478,574.009094,344.921478
429,167,35,164,65
344,275,17,278,53
277,352,75,352,77
224,352,75,352,76
178,356,66,356,69
184,359,54,357,79
100,352,64,352,66
7,597.987244,345.220428,597.987244,345.220428
8,544.301453,229.69223,544.301453,229.69223
9,577.977356,348.915833,577.977356,348.915833
466,156,51,155,81
473,66,27,61,87
429,164,35,161,65
344,272,17,275,53
277,350,74,350,76
224,350,74,350,75
178,354,65,354,68
184,357,53,355,78
100,350,63,350,65
9,582.170959,348.079895,582.170959,348.079895
466,152,40,151,70
473,62,16,57,77
429,160,23,157,54
344,269,5,272,42
277,347,63,347,65
224,347,63,347,64
178,351,54,351,57
184,354,42,352,67
100,347,52,347,54
9,582.165466,345.77951,582.165466,345.77951
466,146,35,145,66
473,56,11,50,73
429,154,18,151,50
344,264,1,266,38
277,342,59,342,61
224,342,59,342,60
178,346,50,346,53
184,349,38,347,63
100,342,48,342,50
9,579.997986,350.918945,579.997986,350.918945
466,137,45,136,76
473,47,20,40,82
429,145,28,142,60
344,256,12,257,49
277,333,71,333,73
224,333,71,333,72
178,337,62,337,65
184,340,50,338,75
100,333,60,333,62
9,573.798401,367.905731,573.798401,367.905731
466,127,47,126,78
473,36,22,29,84
429,135,30,132,62
344,246,15,247,52
277,323,74,323,76
224,323,74,323,75
178,327,65,327,68
184,330,53,328,78
100,323,63,323,65
9,566.657227,377.647339,566.657227,377.647339
504,316,63,313,94
509,15,20,16,89
527,107,44,107,73
543,578,327,585,412
466,112,49,112,81
473,21,24,13,87
429,120,32,117,64
344,232,17,233,55
277,309,77,309,79
224,309,77,309,78
504,310,68,307,100
527,100,49,100,79
543,576,337,582,425
466,105,54,105,87
429,113,37,110,69
344,226,21,226,60
277,303,82,303,84
224,303,82,303,83
178,307,73,307,76
184,310,61,308,86
504,308,73,305,105
527,97,54,98,84
543,576,344,582,434
466,102,59,103,92
429,110,42,107,74
344,224,26,224,65
277,301,87,301,89
224,301,87,301,88
178,305,78,305,81
184,308,66,306,91
504,305,89,302,121
527,93,71,95,101
543,579,369,587,465
466,98,76,100,109
429,106,58,103,91
344,221,41,221,81
277,298,103,298,105
224,298,103,298,104
178,302,94,302,97
184,305,81,303,107
504,304,107,301,139
527,92,91,95,120
543,582,387,591,485
466,97,95,100,128
429,105,78,102,110
344,220,60,220,100
277,297,121,297,123
224,297,121,297,122
178,301,112,301,115
184,304,100,302,125
504,301,122,298,154
466,94,110,97,144
429,102,93,99,126
344,218,75,217,115
277,294,136,294,138
224,294,136,294,137
178,298,127,298,130
184,301,115,299,140
100,294,125,294,127
19,437,218,437,218
504,298,104,295,136
466,89,94,93,127
429,97,77,95,109
344,214,58,213,97
277,291,118,291,120
224,291,118,291,119
178,295,109,295,112
184,298,97,296,122
100,291,107,291,109
19,434.661438,198.036743,434.661438,198.036743
504,295,97,292,131
429,94,69,92,102
344,212,49,210,90
277,288,111,288,113
224,288,111,288,112
178,292,102,292,105
184,295,89,293,115
100,288,100,288,102
8,504.388977,294.186157,504.388977,294.186157
19,432.060974,192.811966,432.060974,192.811966
504,286,97,283,131
429,84,68,82,101
344,203,48,200,89
277,279,111,279,113
224,279,111,279,112
178,283,102,283,105
184,286,89,284,115
100,279,100,279,102
8,497.121185,298.93045,497.121185,298.93045
19,423.740021,194.651672,423.740021,194.651672
504,281,93,278,127
429,78,64,77,97
344,198,44,195,85
277,274,107,274,109
224,274,107,274,108
178,278,98,278,101
184,281,85,279,111
100,274,96,274,98
8,494.4216,296.857788,494.4216,296.857788
19,419.810028,191.018707,419.810028,191.018707
504,277,89,274,123
429,73,60,72,93
344,194,40,191,81
277,270,103,270,105
224,270,103,270,104
178,274,94,274,97
184,277,81,275,107
100,270,92,270,94
8,492.635559,295.804565,492.635559,295.804565
19,416.820801,188.24556,416.820801,188.24556
504,274,87,271,121
429,69,58,68,91
344,191,38,188,79
277,267,101,267,103
224,267,101,267,102
178,271,92,271,95
184,274,79,272,105
100,267,90,267,92
8,492.406525,293.703735,492.406525,293.703735
19,414.717499,186.029968,414.717499,186.029968
504,273,76,270,110
429,67,47,66,80
344,190,27,187,68
277,266,90,266,92
224,266,90,266,91
178,270,81,270,84
184,273,68,271,94
100,266,79,266,81
8,495.067261,285.72818,495.067261,285.72818
19,415.520996,176.014313,415.520996,176.014313
504,273,76,270,110
429,67,46,66,79
344,190,27,187,68
277,266,90,266,92
224,266,90,266,91
178,270,81,270,84
184,273,68,271,94
100,266,79,266,81
8,497.673065,290.816772,497.673065,290.816772
19,416.731598,178.287979,416.731598,178.287979
504,275,79,272,113
429,69,48,68,81
344,192,30,189,71
277,268,93,268,95
224,268,93,268,94
178,272,84,272,87
184,275,71,273,97
100,268,82,268,84
8,503.028076,294.858856,503.028076,294.858856
19,419.806366,181.819885,419.806366,181.819885
551,273,76,273,83
562,255,69,255,95
588,112,64,111,79
504,279,73,276,107
429,72,41,71,74
344,196,24,192,64
277,272,87,272,89
224,272,87,272,88
178,276,78,276,81
184,279,65,277,91
551,276,85,276,92
562,258,78,258,104
588,115,71,114,87
504,282,82,279,117
429,76,47,74,81
344,200,31,195,72
277,275,96,275,98
224,275,96,275,97
178,279,87,279,90
184,282,74,280,100
551,279,90,279,97
562,261,83,261,109
588,118,76,117,92
504,285,87,282,122
429,79,52,77,85
344,203,37,198,77
277,278,101,278,103
224,278,101,278,102
178,282,92,282,95
184,285,80,283,105
551,283,78,283,85
562,265,71,265,97
588,121,64,120,80
504,289,75,286,110
429,82,40,80,73
344,207,25,201,65
277,282,89,282,91
224,282,89,282,90
178,286,80,286,83
184,289,68,287,93
551,285,80,285,87
562,267,72,267,99
588,123,65,122,81
504,291,77,288,112
429,84,40,82,74
344,209,25,203,66
277,284,91,284,93
224,284,91,284,92
178,288,82,288,85
184,291,69,289,95
551,288,88,288,95
562,270,80,270,107
588,126,72,125,88
504,294,85,291,119
429,87,47,85,81
344,212,32,206,73
277,287,99,287,101
224,287,99,287,100
178,291,90,291,93
184,294,77,292,103
551,294,87,294,94
562,276,79,276,106
588,132,71,131,87
504,300,84,297,118
429,93,47,91,80
344,218,32,212,72
277,293,98,293,100
224,293,98,293,99
178,297,89,297,92
184,300,76,298,102
551,302,89,302,96
562,284,81,284,108
588,140,74,139,90
504,308,86,305,120
429,101,49,99,83
344,226,34,220,75
277,301,100,301,102
224,301,100,301,101
178,305,91,305,94
184,308,78,306,104
551,313,66,313,73
562,295,59,295,85
588,150,54,150,69
504,319,63,316,96
429,111,31,110,63
344,236,15,230,54
277,312,77,312,79
224,312,77,312,78
178,316,68,316,71
184,319,55,317,81
551,325,39,325,46
562,306,32,306,58
588,161,28,161,43
504,331,36,328,69
429,123,4,120,37
277,324,50,324,52
224,324,50,324,51
178,328,41,328,44
184,331,27,329,54
100,324,39,324,41
551,331,24,331,31
562,312,17,312,44
588,166,14,166,29
504,337,21,334,55
277,330,35,330,37
224,330,35,330,36
178,334,26,334,29
184,337,12,335,39
100,330,24,330,26
19,492.295319,138.67337,492.295319,138.67337
551,334,47,334,54
562,315,40,315,67
588,170,36,170,51
504,340,44,337,78
277,333,58,333,60
224,333,58,333,59
178,337,49,337,52
184,340,35,338,62
100,333,47,333,49
19,495.015991,161.761688,495.015991,161.761688
551,343,44,343,51
562,324,37,324,64
588,179,34,180,48
504,349,41,346,73
277,342,55,342,57
224,342,55,342,56
178,346,46,346,49
184,349,33,347,59
100,342,44,342,46
19,505.170197,155.811569,505.170197,155.811569
551,349,33,349,40
562,330,26,330,53
588,184,22,185,36
504,355,30,352,62
277,348,44,348,46
224,348,44,348,45
178,352,35,352,38
184,355,22,353,48
100,348,33,348,35
19,511.107025,146.906296,511.107025,146.906296
551,352,15,352,22
562,333,8,333,35
588,186,3,187,17
504,359,12,355,44
277,351,26,351,28
224,351,26,351,27
178,356,17,356,20
184,358,4,356,30
100,351,15,351,17
19,515.54187,131.200897,515.54187,131.200897
588,191,0,190,1
277,354,0,354,0
224,354,0,354,0
178,358,0,358,0
14,558.903687,119.871597,558.903687,119.871597
15,556.774353,111.292694,556.774353,111.292694
6,524.286438,89.588776,524.286438,89.588776
27,520.275024,113.674141,520.275024,113.674141
8,627.042603,269.300201,627.042603,269.300201
19,520.545654,115.468819,520.545654,115.468819
588,193,0,192,7
277,356,1,356,4
224,356,1,356,2
178,360,0,360,0
14,563.871094,127.694923,563.871094,127.694923
15,561.240051,119.323257,561.240051,119.323257
6,528.203064,96.938019,528.203064,96.938019
27,524.472717,121.315277,524.472717,121.315277
18,561,116,561,116
19,524.672852,123.210709,524.672852,123.210709
277,360,0,361,1
224,360,0,360,0
178,365,0,365,0
23,585.305786,156.187744,585.305786,156.187744
14,571.138855,125.064491,571.138855,125.064491
15,568.793457,116.137688,568.793457,116.137688
6,536.060242,93.671577,536.060242,93.671577
27,531.162109,118.460381,531.162109,118.460381
18,568.442627,112.890366,568.442627,112.890366
19,531.360535,120.33403,531.360535,120.33403
224,364,0,364,0
11,562.009094,104.051262,562.009094,104.051262
22,575.001526,114.866898,575.001526,114.866898
23,591.233643,152.89212,591.233643,152.89212
14,577.4176639999999,121.903557,577.4176639999999,121.903557
15,574.77478,113.036583,574.77478,113.036583
6,541.044006,90.02958700000001,541.044006,90.02958700000001
27,536.81781,115.214104,536.81781,115.214104
18,574.444824,109.786957,574.444824,109.786957
19,536.979675,117.124794,536.979675,117.124794
224,361,24,361,25
11,558.289551,140.343079,558.289551,140.343079
22,571.079346,151.686768,571.079346,151.686768
23,587.801453,191.462799,587.801453,191.462799
14,573.892029,159.013428,573.892029,159.013428
15,570.8084720000001,149.63768,570.8084720000001,149.63768
6,536.811157,125.850273,536.811157,125.850273
27,532.960327,151.539642,532.960327,151.539642
18,570.3213500000001,146.384872,570.3213500000001,146.384872
19,533.1226809999999,153.421585,533.1226809999999,153.421585
224,360,26,360,27
11,559.190491,136.922379,559.190491,136.922379
22,572.171509,147.948975,572.171509,147.948975
23,589.60083,185.992569,589.60083,185.992569
